Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Nigeria,NGA,2020,Regulatory Quality: Standard Error,RQ.STD.ERR,0.201797276735306
Nigeria,NGA,2019,Regulatory Quality: Standard Error,RQ.STD.ERR,0.183818310499191
Nigeria,NGA,2018,Regulatory Quality: Standard Error,RQ.STD.ERR,0.184343948960304
Nigeria,NGA,2017,Regulatory Quality: Standard Error,RQ.STD.ERR,0.163484364748001
Nigeria,NGA,2016,Regulatory Quality: Standard Error,RQ.STD.ERR,0.16290970146656
Nigeria,NGA,2015,Regulatory Quality: Standard Error,RQ.STD.ERR,0.162342920899391
Nigeria,NGA,2014,Regulatory Quality: Standard Error,RQ.STD.ERR,0.171412065625191
Nigeria,NGA,2013,Regulatory Quality: Standard Error,RQ.STD.ERR,0.170232176780701
Nigeria,NGA,2012,Regulatory Quality: Standard Error,RQ.STD.ERR,0.17118364572525
Nigeria,NGA,2011,Regulatory Quality: Standard Error,RQ.STD.ERR,0.150462195277214
Nigeria,NGA,2010,Regulatory Quality: Standard Error,RQ.STD.ERR,0.150725036859512
Nigeria,NGA,2009,Regulatory Quality: Standard Error,RQ.STD.ERR,0.154766947031021
Nigeria,NGA,2008,Regulatory Quality: Standard Error,RQ.STD.ERR,0.155642911791801
Nigeria,NGA,2007,Regulatory Quality: Standard Error,RQ.STD.ERR,0.157592356204987
Nigeria,NGA,2006,Regulatory Quality: Standard Error,RQ.STD.ERR,0.158825814723969
Nigeria,NGA,2005,Regulatory Quality: Standard Error,RQ.STD.ERR,0.146467596292496
Nigeria,NGA,2004,Regulatory Quality: Standard Error,RQ.STD.ERR,0.173831015825272
Nigeria,NGA,2003,Regulatory Quality: Standard Error,RQ.STD.ERR,0.190169274806976
Nigeria,NGA,2002,Regulatory Quality: Standard Error,RQ.STD.ERR,0.222742363810539
Nigeria,NGA,2000,Regulatory Quality: Standard Error,RQ.STD.ERR,0.262556582689285
Nigeria,NGA,1998,Regulatory Quality: Standard Error,RQ.STD.ERR,0.33275631070137
Nigeria,NGA,1996,Regulatory Quality: Standard Error,RQ.STD.ERR,0.311746507883072
Nigeria,NGA,2022,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,3.61111111111111
Nigeria,NGA,2021,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,3.61111111111111
Nigeria,NGA,2020,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,7.22222222222222
Nigeria,NGA,2019,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,3.38028169014084
Nigeria,NGA,2018,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,5.55555555555556
Nigeria,NGA,2017,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,5.55555555555556
Nigeria,NGA,2016,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,5.55555555555556
Nigeria,NGA,2015,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,5.55555555555556
Nigeria,NGA,2014,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,6.66666666666667
Nigeria,NGA,2013,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,6.66666666666667
Nigeria,NGA,2012,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,6.66666666666667
Nigeria,NGA,2011,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,6.81818181818182
Nigeria,NGA,2010,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,6.98324022346369
Nigeria,NGA,2009,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,6.98324022346369
Nigeria,NGA,2008,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,6.98324022346369
Nigeria,NGA,2007,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,6.98324022346369
Nigeria,NGA,2006,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,6.11111111111111
Nigeria,NGA,2005,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,6.38888888888889
Nigeria,NGA,2004,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,4.72222222222222
Nigeria,NGA,2003,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,4.72222222222222
Nigeria,NGA,2002,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,3.41880341880342
Nigeria,NGA,2001,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,3.41880341880342
Nigeria,NGA,2000,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,3.41880341880342
Nigeria,NGA,2022,Voice and Accountability: Estimate,VA.EST,-0.59521096944809
Nigeria,NGA,2021,Voice and Accountability: Estimate,VA.EST,-0.637754738330841
Nigeria,NGA,2020,Voice and Accountability: Estimate,VA.EST,-0.581014394760132
Nigeria,NGA,2019,Voice and Accountability: Estimate,VA.EST,-0.434002041816711
Nigeria,NGA,2018,Voice and Accountability: Estimate,VA.EST,-0.424289911985397
Nigeria,NGA,2017,Voice and Accountability: Estimate,VA.EST,-0.339918076992035
Nigeria,NGA,2016,Voice and Accountability: Estimate,VA.EST,-0.31936252117157
Nigeria,NGA,2015,Voice and Accountability: Estimate,VA.EST,-0.37261375784874
Nigeria,NGA,2014,Voice and Accountability: Estimate,VA.EST,-0.587156057357788
Nigeria,NGA,2013,Voice and Accountability: Estimate,VA.EST,-0.693028211593628
Nigeria,NGA,2012,Voice and Accountability: Estimate,VA.EST,-0.700219869613647
Nigeria,NGA,2011,Voice and Accountability: Estimate,VA.EST,-0.713411033153534
Nigeria,NGA,2010,Voice and Accountability: Estimate,VA.EST,-0.777081429958344
Nigeria,NGA,2009,Voice and Accountability: Estimate,VA.EST,-0.848863244056702
Nigeria,NGA,2008,Voice and Accountability: Estimate,VA.EST,-0.735603809356689
Nigeria,NGA,2007,Voice and Accountability: Estimate,VA.EST,-0.760439932346344
Nigeria,NGA,2006,Voice and Accountability: Estimate,VA.EST,-0.623297810554504
Nigeria,NGA,2005,Voice and Accountability: Estimate,VA.EST,-0.868943333625793
Nigeria,NGA,2004,Voice and Accountability: Estimate,VA.EST,-0.796761572360992
Nigeria,NGA,2003,Voice and Accountability: Estimate,VA.EST,-0.6622274518013
Nigeria,NGA,2002,Voice and Accountability: Estimate,VA.EST,-0.634268760681152
Nigeria,NGA,2000,Voice and Accountability: Estimate,VA.EST,-0.481231272220612
Nigeria,NGA,1998,Voice and Accountability: Estimate,VA.EST,-1.08058178424835
Nigeria,NGA,1996,Voice and Accountability: Estimate,VA.EST,-1.55370151996613
Nigeria,NGA,2022,Voice and Accountability: Number of Sources,VA.NO.SRC,13
Nigeria,NGA,2021,Voice and Accountability: Number of Sources,VA.NO.SRC,13
Nigeria,NGA,2020,Voice and Accountability: Number of Sources,VA.NO.SRC,13
Nigeria,NGA,2019,Voice and Accountability: Number of Sources,VA.NO.SRC,14
Nigeria,NGA,2018,Voice and Accountability: Number of Sources,VA.NO.SRC,15
Nigeria,NGA,2017,Voice and Accountability: Number of Sources,VA.NO.SRC,15
Nigeria,NGA,2016,Voice and Accountability: Number of Sources,VA.NO.SRC,16
Nigeria,NGA,2015,Voice and Accountability: Number of Sources,VA.NO.SRC,16
Nigeria,NGA,2014,Voice and Accountability: Number of Sources,VA.NO.SRC,16
Nigeria,NGA,2013,Voice and Accountability: Number of Sources,VA.NO.SRC,19
Nigeria,NGA,2012,Voice and Accountability: Number of Sources,VA.NO.SRC,19
Nigeria,NGA,2011,Voice and Accountability: Number of Sources,VA.NO.SRC,19
Nigeria,NGA,2010,Voice and Accountability: Number of Sources,VA.NO.SRC,18
Nigeria,NGA,2009,Voice and Accountability: Number of Sources,VA.NO.SRC,18
Nigeria,NGA,2008,Voice and Accountability: Number of Sources,VA.NO.SRC,18
Nigeria,NGA,2007,Voice and Accountability: Number of Sources,VA.NO.SRC,18
Nigeria,NGA,2006,Voice and Accountability: Number of Sources,VA.NO.SRC,18
Nigeria,NGA,2005,Voice and Accountability: Number of Sources,VA.NO.SRC,15
Nigeria,NGA,2004,Voice and Accountability: Number of Sources,VA.NO.SRC,13
Nigeria,NGA,2003,Voice and Accountability: Number of Sources,VA.NO.SRC,12
Nigeria,NGA,2002,Voice and Accountability: Number of Sources,VA.NO.SRC,11
Nigeria,NGA,2000,Voice and Accountability: Number of Sources,VA.NO.SRC,8
Nigeria,NGA,1998,Voice and Accountability: Number of Sources,VA.NO.SRC,6
Nigeria,NGA,1996,Voice and Accountability: Number of Sources,VA.NO.SRC,6
Nigeria,NGA,2022,Voice and Accountability: Percentile Rank,VA.PER.RNK,32.3671493530273
Nigeria,NGA,2021,Voice and Accountability: Percentile Rank,VA.PER.RNK,30.4347820281982
Nigeria,NGA,2020,Voice and Accountability: Percentile Rank,VA.PER.RNK,31.8840579986572
Nigeria,NGA,2019,Voice and Accountability: Percentile Rank,VA.PER.RNK,34.2995185852051
Nigeria,NGA,2018,Voice and Accountability: Percentile Rank,VA.PER.RNK,33.009708404541
Nigeria,NGA,2017,Voice and Accountability: Percentile Rank,VA.PER.RNK,35.4679794311523
Nigeria,NGA,2016,Voice and Accountability: Percentile Rank,VA.PER.RNK,34.9753684997559
Nigeria,NGA,2015,Voice and Accountability: Percentile Rank,VA.PER.RNK,34.9753684997559
Nigeria,NGA,2014,Voice and Accountability: Percentile Rank,VA.PER.RNK,29.5566501617432
Nigeria,NGA,2013,Voice and Accountability: Percentile Rank,VA.PER.RNK,27.6995296478271
Nigeria,NGA,2012,Voice and Accountability: Percentile Rank,VA.PER.RNK,27.2300472259521
Nigeria,NGA,2011,Voice and Accountability: Percentile Rank,VA.PER.RNK,27.2300472259521
Nigeria,NGA,2010,Voice and Accountability: Percentile Rank,VA.PER.RNK,27.962085723877
Nigeria,NGA,2009,Voice and Accountability: Percentile Rank,VA.PER.RNK,25.1184825897217
Nigeria,NGA,2008,Voice and Accountability: Percentile Rank,VA.PER.RNK,27.4038467407227
Nigeria,NGA,2007,Voice and Accountability: Percentile Rank,VA.PER.RNK,25.480770111084
Nigeria,NGA,2006,Voice and Accountability: Percentile Rank,VA.PER.RNK,29.8076915740967
Nigeria,NGA,2005,Voice and Accountability: Percentile Rank,VA.PER.RNK,23.5576915740967
Nigeria,NGA,2004,Voice and Accountability: Percentile Rank,VA.PER.RNK,24.519229888916
Nigeria,NGA,2003,Voice and Accountability: Percentile Rank,VA.PER.RNK,29.3532333374023
Nigeria,NGA,2002,Voice and Accountability: Percentile Rank,VA.PER.RNK,29.8507461547852
Nigeria,NGA,2000,Voice and Accountability: Percentile Rank,VA.PER.RNK,32.8358192443848
Nigeria,NGA,1998,Voice and Accountability: Percentile Rank,VA.PER.RNK,15.9203977584839
Nigeria,NGA,1996,Voice and Accountability: Percentile Rank,VA.PER.RNK,7
Nigeria,NGA,2022,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,27.0531406402588
Nigeria,NGA,2021,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,25.1207733154297
Nigeria,NGA,2020,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,26.0869560241699
Nigeria,NGA,2019,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,28.9855079650879
Nigeria,NGA,2018,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,29.6116504669189
Nigeria,NGA,2017,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,32.019702911377
Nigeria,NGA,2016,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,32.019702911377
Nigeria,NGA,2015,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,28.5714282989502
Nigeria,NGA,2014,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,25.6157627105713
Nigeria,NGA,2013,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,24.4131450653076
Nigeria,NGA,2012,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,23.9436626434326
Nigeria,NGA,2011,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,23.474178314209
Nigeria,NGA,2010,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,19.9052124023438
Nigeria,NGA,2009,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,17.5355453491211
Nigeria,NGA,2008,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,21.634614944458
Nigeria,NGA,2007,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,21.1538467407227
Nigeria,NGA,2006,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,25.480770111084
Nigeria,NGA,2005,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,15.865385055542
Nigeria,NGA,2004,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,18.75
Nigeria,NGA,2003,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,22.8855724334717
Nigeria,NGA,2002,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,22.3880596160889
Nigeria,NGA,2000,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,24.3781089782715
Nigeria,NGA,1998,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,8.95522403717041
Nigeria,NGA,1996,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,1
Nigeria,NGA,2022,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,35.2657012939453
Nigeria,NGA,2021,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,34.2995185852051
Nigeria,NGA,2020,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,34.7826080322266
Nigeria,NGA,2019,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,37.6811599731445
Nigeria,NGA,2018,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,37.3786392211914
Nigeria,NGA,2017,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,41.3793106079102
Nigeria,NGA,2016,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,41.8719215393066
Nigeria,NGA,2015,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,40.8866996765137
Nigeria,NGA,2014,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,34.4827575683594
Nigeria,NGA,2013,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,30.5164318084717
Nigeria,NGA,2012,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,30.5164318084717
Nigeria,NGA,2011,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,30.5164318084717
Nigeria,NGA,2010,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,29.8578205108643
Nigeria,NGA,2009,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,29.3838863372803
Nigeria,NGA,2008,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,29.8076915740967
Nigeria,NGA,2007,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,30.769229888916
Nigeria,NGA,2006,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,32.6923065185547
Nigeria,NGA,2005,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,27.4038467407227
Nigeria,NGA,2004,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,31.25
Nigeria,NGA,2003,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,37.3134346008301
Nigeria,NGA,2002,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,39.3034820556641
Nigeria,NGA,2000,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,45.7711448669434
Nigeria,NGA,1998,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,27.8606967926025
Nigeria,NGA,1996,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,14
Nigeria,NGA,2022,Voice and Accountability: Standard Error,VA.STD.ERR,0.11933845281601
Nigeria,NGA,2021,Voice and Accountability: Standard Error,VA.STD.ERR,0.120299786329269
Nigeria,NGA,2020,Voice and Accountability: Standard Error,VA.STD.ERR,0.120229728519917
Nigeria,NGA,2019,Voice and Accountability: Standard Error,VA.STD.ERR,0.117814749479294
Nigeria,NGA,2018,Voice and Accountability: Standard Error,VA.STD.ERR,0.123724415898323
Nigeria,NGA,2017,Voice and Accountability: Standard Error,VA.STD.ERR,0.119706504046917
Nigeria,NGA,2016,Voice and Accountability: Standard Error,VA.STD.ERR,0.116667963564396
Nigeria,NGA,2015,Voice and Accountability: Standard Error,VA.STD.ERR,0.119199387729168
Nigeria,NGA,2014,Voice and Accountability: Standard Error,VA.STD.ERR,0.117346532642841
Nigeria,NGA,2013,Voice and Accountability: Standard Error,VA.STD.ERR,0.103856950998306
Nigeria,NGA,2012,Voice and Accountability: Standard Error,VA.STD.ERR,0.107736073434353
Nigeria,NGA,2011,Voice and Accountability: Standard Error,VA.STD.ERR,0.107742838561535
Nigeria,NGA,2010,Voice and Accountability: Standard Error,VA.STD.ERR,0.108896978199482
Nigeria,NGA,2009,Voice and Accountability: Standard Error,VA.STD.ERR,0.110230647027493
Nigeria,NGA,2008,Voice and Accountability: Standard Error,VA.STD.ERR,0.108597740530968
Nigeria,NGA,2007,Voice and Accountability: Standard Error,VA.STD.ERR,0.110723398625851
Nigeria,NGA,2006,Voice and Accountability: Standard Error,VA.STD.ERR,0.108879528939724
Nigeria,NGA,2005,Voice and Accountability: Standard Error,VA.STD.ERR,0.136219054460526
Nigeria,NGA,2004,Voice and Accountability: Standard Error,VA.STD.ERR,0.144486427307129
Nigeria,NGA,2003,Voice and Accountability: Standard Error,VA.STD.ERR,0.148405849933624
Nigeria,NGA,2002,Voice and Accountability: Standard Error,VA.STD.ERR,0.156958445906639
Nigeria,NGA,2000,Voice and Accountability: Standard Error,VA.STD.ERR,0.19293774664402
Nigeria,NGA,1998,Voice and Accountability: Standard Error,VA.STD.ERR,0.214446097612381
Nigeria,NGA,1996,Voice and Accountability: Standard Error,VA.STD.ERR,0.208809837698936
Nigeria,NGA,2022,Battle-related deaths (number of people),VC.BTL.DETH,1522
Nigeria,NGA,2021,Battle-related deaths (number of people),VC.BTL.DETH,1999
Nigeria,NGA,2020,Battle-related deaths (number of people),VC.BTL.DETH,2001
Nigeria,NGA,2019,Battle-related deaths (number of people),VC.BTL.DETH,1326
Nigeria,NGA,2018,Battle-related deaths (number of people),VC.BTL.DETH,1173
Nigeria,NGA,2017,Battle-related deaths (number of people),VC.BTL.DETH,1879
Nigeria,NGA,2016,Battle-related deaths (number of people),VC.BTL.DETH,2491
Nigeria,NGA,2015,Battle-related deaths (number of people),VC.BTL.DETH,4637
Nigeria,NGA,2014,Battle-related deaths (number of people),VC.BTL.DETH,3811
Nigeria,NGA,2013,Battle-related deaths (number of people),VC.BTL.DETH,1629
Nigeria,NGA,2012,Battle-related deaths (number of people),VC.BTL.DETH,811
Nigeria,NGA,2011,Battle-related deaths (number of people),VC.BTL.DETH,325
Nigeria,NGA,2009,Battle-related deaths (number of people),VC.BTL.DETH,405
Nigeria,NGA,2004,Battle-related deaths (number of people),VC.BTL.DETH,151
Nigeria,NGA,2022,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,148000
Nigeria,NGA,2021,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,376000
Nigeria,NGA,2020,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,169000
Nigeria,NGA,2019,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,248000
Nigeria,NGA,2018,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,541000
Nigeria,NGA,2017,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,279000
Nigeria,NGA,2016,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,501000
Nigeria,NGA,2015,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,737000
Nigeria,NGA,2014,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,975000
Nigeria,NGA,2013,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,470000
Nigeria,NGA,2012,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,63000
Nigeria,NGA,2011,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,65000
Nigeria,NGA,2010,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,5000
Nigeria,NGA,2009,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,5000
Nigeria,NGA,2022,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,2437000
Nigeria,NGA,2021,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,24000
Nigeria,NGA,2020,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,279000
Nigeria,NGA,2019,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,157000
Nigeria,NGA,2018,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,613000
Nigeria,NGA,2017,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,122000
Nigeria,NGA,2016,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,78000
Nigeria,NGA,2015,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,100000
Nigeria,NGA,2014,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,3000
Nigeria,NGA,2013,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,117000
Nigeria,NGA,2012,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,3894000
Nigeria,NGA,2011,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,6300
Nigeria,NGA,2010,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,560000
Nigeria,NGA,2009,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,140000
Nigeria,NGA,2022,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,3646000
Nigeria,NGA,2021,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,3228000
Nigeria,NGA,2020,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,2730000
Nigeria,NGA,2019,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,2583000
Nigeria,NGA,2018,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,2243000
Nigeria,NGA,2017,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,1702000
Nigeria,NGA,2016,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,1955000
Nigeria,NGA,2015,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,2096000
Nigeria,NGA,2014,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,1075000
Nigeria,NGA,2013,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,3300000
Nigeria,NGA,2019,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,21.7407887419939
Nigeria,NGA,2016,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,33.6041932011922
Nigeria,NGA,2009,"Highest marginal tax rate, corporate rate (%)",GB.TAX.CMAR.ZS,30
Nigeria,NGA,2008,"Highest marginal tax rate, corporate rate (%)",GB.TAX.CMAR.ZS,30
Nigeria,NGA,2007,"Highest marginal tax rate, corporate rate (%)",GB.TAX.CMAR.ZS,30
Nigeria,NGA,2006,"Highest marginal tax rate, corporate rate (%)",GB.TAX.CMAR.ZS,30
Nigeria,NGA,2005,"Highest marginal tax rate, corporate rate (%)",GB.TAX.CMAR.ZS,30
Nigeria,NGA,2004,"Highest marginal tax rate, corporate rate (%)",GB.TAX.CMAR.ZS,30
Nigeria,NGA,2003,"Highest marginal tax rate, corporate rate (%)",GB.TAX.CMAR.ZS,30
Nigeria,NGA,2002,"Highest marginal tax rate, corporate rate (%)",GB.TAX.CMAR.ZS,30
Nigeria,NGA,2001,"Highest marginal tax rate, corporate rate (%)",GB.TAX.CMAR.ZS,30
Nigeria,NGA,2000,"Highest marginal tax rate, corporate rate (%)",GB.TAX.CMAR.ZS,30
Nigeria,NGA,1999,"Highest marginal tax rate, corporate rate (%)",GB.TAX.CMAR.ZS,30
Nigeria,NGA,2005,"Internally displaced persons (number, high estimate)",VC.IDP.TOTL.HE,20000
Nigeria,NGA,2004,"Internally displaced persons (number, high estimate)",VC.IDP.TOTL.HE,200000
Nigeria,NGA,2003,"Internally displaced persons (number, high estimate)",VC.IDP.TOTL.HE,100000
Nigeria,NGA,2002,"Internally displaced persons (number, high estimate)",VC.IDP.TOTL.HE,30000
Nigeria,NGA,2001,"Internally displaced persons (number, high estimate)",VC.IDP.TOTL.HE,550000
Nigeria,NGA,2003,"Internally displaced persons (number, low estimate)",VC.IDP.TOTL.LE,50000
Nigeria,NGA,2001,"Internally displaced persons (number, low estimate)",VC.IDP.TOTL.LE,300000
Nigeria,NGA,2020,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,0.360609829425812
Nigeria,NGA,2018,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,0.354753166437149
Nigeria,NGA,2017,Human Capital Index (HCI) (scale 0-1),HD.HCI.OVRL,0.342
Nigeria,NGA,2020,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,0.366005271673203
Nigeria,NGA,2018,"Human Capital Index (HCI), Female (scale 0-1)",HD.HCI.OVRL.FE,0.359684616327286
